year,agency_number,agency_name,adjust_eligible,lastyear_rate,lastyear_levy,total_ptab_refunds,total_coe_refunds,aggregate_refunds,levy_adjustment,home_rule_ind,agg_ext_base_year,lim_numerator,lim_denominator,lim_rate,prior_eav,curr_new_prop,cty_cook_eav,cty_total_eav,pct_burden,total_levy,total_max_levy,total_prelim_rate,total_reduced_levy,total_final_levy,total_final_rate,reduction_type,reduction_pct,total_non_cap_ext,total_ext,pct_inCook,recap_levyshare
2021,070320000,NORTH PALOS FIRE PROTECTION DISTRICT,Eligible,1.22,5791557,-47735,-7479,-55213,55213,0,2020,5575156,432781235,1.289,474717827,1795065,434576300,434576300,1,6318128,6305433,1.451,5599846,5979509,1.377,AGENCY,NA,379819.69,5984115.65,1,0.009
2021,070330000,NORTHBROOK RURAL FIRE PROTECTION DIST,Eligible,0.659,2403513,-22862,-3864,-26725,26725,0,2020,2437162,337676098,0.722,364721311,4532378,342208476,342208476,1,2624887,2624887,0.767,2468006,2494731,0.729,CLERK,0.95,26692.26,2494699.79,1,0.011
2021,070340000,NORTHWEST HOMER FIRE PROTECTION DISTRICT,Eligible,0.578,91041,-277,0,-277,277,0,2020,3532140,625516499,0.565,15751084,258142,14507601,638867736,1,3804663,3804663,0.596,3607683,3645636,0.571,CLERK,0.957627,855.95,82838.4,0.023,0
2021,070350000,NORWOOD PARK FIRE PROTECTION DISTRICT,Eligible,0.666,5944232,-57829,-3710,-61538,61538,0,2020,5995775,819279951,0.732,892527296,1720523,821000474,821000474,1,6489611,6489611,0.791,5859775,6111956,0.745,AGENCY,NA,104267.06,6116453.53,1,0.01
2021,070370000,OLYMPIA GARDENS FIRE PROTECTION DISTRICT,Eligible,0.325,13658,0,0,0,0,0,2019,13856,3704870,0.374,4202392,0,3704870,3704870,1,13650,13650,0.369,NA,13650,0.369,NA,NA,NA,13670.97,1,0
2021,070380000,ORLAND FIRE PROTECTION DISTRICT,Eligible,1.148,31966195,-291365,-27814,-319180,319180,0,2020,32176547,NA,1.268,NA,9833286,NA,NA,1,33244360,33244360,1.305,32294298,32917222,1.292,CLERK,0.989851,621681.24,32918530.98,NA,0.01
2021,070390000,FALSE,Eligible,1.055,4426526,-27331,-1469,-28800,28800,0,2020,4130693,386390874,1.069,419575905,806607,387197481,387197481,1,5056798,4632240,1.197,NA,4632240,1.197,NA,NA,600156.1,4634753.85,1,0.006
2021,070400000,PALOS FIRE PROTECTION DISTRICT,Eligible,1.116,7204842,-58533,-2066,-60599,60599,0,2020,7117830,583386509,1.221,645595163,1879342,585265851,585265851,1,7852034,7738318,1.323,7145506,7422405,1.269,CLERK,0.957647,277416.01,7427023.65,1,0.008
2021,070410000,PALOS HEIGHTS FIRE PROTECTION DISTRICT,Eligible,0.999,3990397,-28066,0,-28066,28066,0,2020,4017910,368205064,1.092,399439174,401014,368606078,368606078,1,4289049,3969834,1.077,NA,3969834,1.077,NA,NA,54922.31,3969887.46,1,0.007
2021,070440000,PLEASANT VIEW FIRE PROTECTION DISTRICT,Eligible,0.731,10107178,-226155,-5600,-231754,231754,0,2020,11990510,1528415999,0.785,1382650843,4059457,1278533866,1533203446,0.8451000000000001,13484276,13484276,0.88,12020312,10591190,0.829,CLERK,0.9268000000000001,432144.45,10599045.75,0.834,0.022
2021,070450000,PROSPECT HEIGHTS FIRE PROTECTION DISTRICT,Eligible,1.004,4554776,-60225,-1194,-61419,61419,0,2020,4618542,412720935,1.119,453662929,1185421,413906356,413906356,1,4986501,4943119,1.195,2780261,4690639,1.134,AGENCY,NA,61258.14,4693698.08,1,0.013
2021,070480000,ROBERTS PARK FIRE PROTECTION DISTRICT,Eligible,0.945,4218999,-14035,0,-14035,14035,0,2020,3962076,407785068,0.972,446454936,928312,408713380,408713380,1,4575905,4575905,1.12,3972281,4346816,1.064,CLERK,0.945525,374381.46,4348710.36,1,0.003
2021,070500000,ROSELLE FIRE PROTECTION DISTRICT,Eligible,0.596,351431,-478,0,-478,478,0,2020,822145,159064269,0.517,58964946,169943,53944947,158965566,0.4279,856017,856017,0.539,821532,352010,0.653,CLERK,0.960966,485.5,352260.5,0.339,0.001
2021,070520000,SUNNYCREST FIRE PROTECTION DISTRICT,Eligible,0.831,105604,-56,-31,-87,87,0,2020,107082,11127277,0.963,12708095,59453,11186730,11186730,1,122574,101088,0.904,NA,101088,0.904,NA,NA,89.49,101128.04,1,0.001
2021,070525000,TRI-STATE FIRE PROTECTION DISTRICT,Eligible,0.661,1386430,-8564,-64,-8628,8628,0,2020,12979758,1993682039,0.651,209747352,907737,190757601,2002228926,1,15086753,15086753,0.754,13030504,13389063,0.669,CLERK,0.8845099999999999,34145.61,1276168.35,0.095,0.001
2021,070530000,YORKFIELD FIRE PROTECTION DISTRICT,Eligible,0.538,41408,0,0,0,0,0,2020,244747,58033876,0.422,7696707,0,7206536,58647086,0.1606,260044,260044,0.444,247137,39689,0.551,CLERK,0.95045,NA,39708.01,0.123,0
2021,080030000,CENTRAL STICKNEY SANITARY DISTRICT,Eligible,0.11,55189,-174,0,-174,174,0,2020,55961,45470647,0.124,50171796,86177,45556824,45556824,1,58066,58066,0.128,56080,56254,0.124,CLERK,0.96875,182.23,56490.46,1,0.003
2021,080070000,FOREST RIVER SANITARY DISTRICT,Eligible,0.053,14428,-139,0,-139,139,0,2018,14683,25007001,0.059,27223451,0,25007001,25007001,1,14515,14515,0.059,NA,14515,0.059,NA,NA,150.04,14754.13,1,0.01
2021,080080000,FOX RIVER WATER RECLAMATION DISTRICT,Eligible,0.033,135713,-1242,0,-1242,1242,0,2020,948876,NA,0.028,411250933,5823956,383739248,NA,0.1369,955808,955808,0.027,NA,130850,0.035,NA,NA,1151.22,134308.74,NA,0.009
2021,080090000,GARDEN HOMES SANITARY DISTRICT,Eligible,0.147,23490,-2,0,-2,2,0,2020,23819,14618851,0.163,15979622,0,14618851,14618851,1,25752,25752,0.177,23711,23713,0.163,CLERK,0.920903,NA,23828.73,1,0
2021,080110000,GLENBROOK SANITARY DISTRICT,Eligible,0.049,91732,-254,-73,-327,327,0,2019,93384,173575128,0.054,187207362,74359,173649487,173649487,1,93231,93231,0.054,NA,93231,0.054,NA,NA,347.3,93770.72,1,0.004
2021,080150000,KIMBERLY HEIGHTS SANITARY DISTRICT,Eligible,0.228,29761,0,0,0,0,0,2020,30177,11981582,0.252,13053008,0,11981582,11981582,1,31930,31930,0.267,30133,30133,0.252,CLERK,0.9438200000000001,NA,30193.59,1,0
2021,080160000,LA GRANGE HIGHLANDS SANITARY DISTRICT,Eligible,0.235,589300,-3874,-11,-3885,3885,0,2020,597550,232110375,0.258,250766051,1891367,234001742,234001742,1,613645,611955,0.262,603255,607140,0.26,CLERK,0.9923069999999999,3978.03,608404.53,1,0.006
2021,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,Eligible,0.378,645974495,-6782558,-757460,-7540018,7540018,0,2020,358809578,NA,0.211,NA,NA,NA,NA,1,658933356,658933356,0.382,NA,658933356,0.382,NA,NA,300811423.33,659848424.39,NA,0.011
2021,080180021,METRO WATER RECLAMATION BOND DIST 2017 DISC,Not Eligible,0.122,23773,NA,NA,NA,NA,1,NA,NA,NA,NA,19486232,0,17890887,17890887,1,174659922,174659922,0.102,NA,174659922,0.102,NA,NA,NA,18248.7,1,NA
2021,080190000,MISSION BROOK SANITARY DISTRICT,Eligible,0.173,365865,-1454,-728,-2182,2182,0,2020,370986,193104829,0.193,211482500,1144032,194248861,194248861,1,379023,379023,0.196,374900,377082,0.195,CLERK,0.994845,2136.74,378785.28,1,0.006
2021,080200000,NORTHFIELD WOODS SANITARY DISTRICT,Eligible,0.084,390919,-5090,0,-5090,5090,0,2020,396391,433471544,0.092,465379707,606767,434078311,434078311,1,412233,412233,0.095,398483,403573,0.093,CLERK,0.978723,5208.94,403692.83,1,0.013
2021,080220000,OAK MEADOW SANITARY DISTRICT,Eligible,0.052,106773,-763,-27,-790,790,0,2020,108268,189743389,0.058,205333596,0,189743389,189743389,1,105644,105644,0.056,NA,105644,0.056,NA,NA,758.97,106256.3,1,0.007
2021,080260000,PLUM GROVE ESTATES SANITARY DISTRICT,Eligible,0.244,72761,-151,0,-151,151,0,2020,73779,27375279,0.27,29819884,0,27375279,27375279,1,75413,72662,0.266,NA,72662,0.266,NA,NA,164.25,72818.24,1,0.002
2021,080270000,PLUM GROVE WOODLANDS SANITARY DISTRICT,Eligible,0.279,40580,-293,-279,-572,572,0,2020,41147,13713521,0.3,14544730,247723,13961244,13961244,1,43894,41862,0.3,NA,41862,0.3,NA,NA,572.41,41883.73,1,0.014
2021,080320000,SOUTH LYONS TOWNSHIP SANITARY DISTRICT,Eligible,0.114,380946,-6527,-284,-6810,6810,0,2020,386278,306847435,0.126,334162761,426200,307273635,307273635,1,385871,385871,0.126,NA,385871,0.126,NA,NA,6760.02,387164.78,1,0.018
2021,080330000,SOUTH PALOS TOWNSHIP SANITARY DISTRICT,Eligible,0.347,228124,-255,0,-255,255,0,2020,141057,59320286,0.238,65741802,156783,59477069,59477069,1,239317,239317,0.403,141198,230368,0.388,CLERK,0.940711,89156.13,230771.03,1,0.001
2021,080340000,SOUTH STICKNEY SANITARY DISTRICT,Eligible,0.035,207734,-1223,-60,-1283,1283,0,2020,150458,545915801,0.028,593526488,1225098,547140899,547140899,1,153283,153283,0.028,NA,153283,0.028,NA,NA,1094.28,153199.45,1,0.008
2021,080350000,THORN CREEK BASIN SANITARY DISTRICT,Eligible,0,0,0,0,0,0,0,NA,0,NA,0,984270390,2296425,892871666,1157898275,0.7981999999999999,0,0,0,NA,0,0,NA,NA,NA,0,0.771,NA
2021,080350100,THORN CREEK BASIN SANITARY DIST SSA 2006-1,Not Eligible,7,90221,NA,NA,NA,NA,1,NA,NA,NA,NA,1288871,0,1159256,1159256,1,97748,81148,7,NA,81148,7,NA,NA,NA,81147.92,1,NA
2021,080390000,WOODLEY ROAD SANITARY DISTRICT,Eligible,0.026,21971,-457,0,-457,457,0,2020,22278,76671087,0.03,84502935,0,76671087,76671087,1,23457,23457,0.031,NA,23457,0.031,NA,NA,460.03,23768.04,1,0.019
2021,080390100,WOODLEY ROAD SANITARY DIST SPEC SERV AREA 1,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,16464577,0,14955447,14955447,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2021,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,Eligible,0.012,1415283,-14747,-1137,-15885,15885,0,2020,1435096,NA,0.014,NA,35076665,NA,NA,1,1456428,1456428,0.014,NA,1456428,0.014,NA,NA,10897.36,1525631.06,NA,0.011
2021,090020000,NORTH SHORE MOSQUITO ABATEMENT DISTRICT,Eligible,0.009,1670853,-19162,-2183,-21345,21345,0,2020,1694245,NA,0.01,NA,545452836,NA,NA,1,1541472,1541472,0.009,NA,1541472,0.009,NA,NA,17716.14,1594452.99,NA,0.014
2021,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,Eligible,0.01,2855475,-38647,-2253,-40900,40900,0,2020,2895452,NA,0.011,NA,336063568,NA,NA,1,2746456,2746456,0.011,NA,2746456,0.011,NA,NA,53364.56,2935050.98,NA,0.015
2021,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,Eligible,0.017,3451486,-31521,-1699,-33220,33220,0,2020,3499807,NA,0.019,NA,92191952,NA,NA,1,3909117,3909117,0.021,3508316,3541536,0.019,CLERK,0.904761,37522.1,3564599.61,NA,0.009
2021,100010000,FOREST RIVER STREET LIGHTING DST,Eligible,0.03,8167,-94,0,-94,94,0,2019,8305,25007001,0.034,27223451,0,25007001,25007001,1,8283,8283,0.034,NA,8283,0.034,NA,NA,100.03,8502.38,1,0.011
2021,100020000,NORWOOD PARK STREET LIGHTING,Eligible,0.034,15341,-15,0,-15,15,0,2019,15577,38225224,0.041,45121951,0,38225224,38225224,1,15265,15265,0.04,NA,15265,0.04,NA,NA,NA,15290.09,1,0.001
2021,110020000,NORTHWEST HOME EQUITY ASSURANCE,Eligible,0.004,145950,-141,-9,-151,151,0,2018,151465,NA,0.004,NA,10408385,NA,NA,1,128901,128901,0.004,NA,128901,0.004,NA,NA,NA,165453.14,NA,0.001
2021,110030000,SOUTHWEST HOME EQUITY ASSURANCE,Eligible,0.045,1048480,-172,-85,-257,257,0,2020,1063158,NA,0.04,NA,3858747,NA,NA,1,257,257,0,NA,257,0,NA,NA,NA,0,NA,1
2021,110040000,SOUTHWEST HOME EQUITY ASSURANCE 1,Eligible,0.06,210190,-45,0,-45,45,0,2020,213133,392827650,0.055,350316786,805668,393633318,393633318,1,207663,207663,0.053,NA,207663,0.053,NA,NA,NA,208625.66,1,0
2021,130030000,UNION DRAINAGE DISTRICT NO. 1,Eligible,0.012,28684,-130,0,-130,130,0,2019,30523,219802392,0.014,239037240,74359,219876751,219876751,1,28667,28667,0.014,NA,28667,0.014,NA,NA,219.88,30782.75,1,0.005
2021,130040000,ADDISON CREEK RIVER CONSERVANCY DISTRICT,Eligible,0.035,129773,-4179,-11,-4190,4190,0,2020,131589,326770257,0.041,370778736,1097267,327867524,327867524,1,132940,132940,0.041,NA,132940,0.041,NA,NA,4262.28,134425.68,1,0.032
2021,140030000,LOGAN AVONDALE HERMOSA EXP MENT HEALTH SERV,Eligible,0.025,909870,-35,-28,-63,63,0,2020,922608,NA,0.022,NA,144137508,NA,NA,1,963464,945968,0.022,NA,945968,0.022,NA,NA,NA,982878.48,NA,0
2021,140050000,NORTH RIVER EXPANDED MENTAL HEALTH SERV DIST,Eligible,0.024,702586,-3651,-848,-4499,4499,0,2020,712421,NA,0.022,NA,13352123,NA,NA,1,763621,739697,0.022,NA,739697,0.022,NA,NA,3393.6,746592.25,NA,0.006
2021,140100000,WEST SIDE EXPANDED MENTAL HEALTH SERV DIST,Eligible,0.023,1097279,-5290,-691,-5981,5981,0,2020,1112641,NA,0.022,NA,66654330,NA,NA,1,1191557,1191557,0.023,1130725,1136706,0.022,CLERK,0.9565210000000001,5234.84,1151664.77,NA,0.005
2021,990010000,DUPAGE WATER COMMISSION,Eligible,0,0,0,0,0,0,0,NA,0,NA,0,360566283,2721995,333897983,NA,1,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA
2022,010010000,COUNTY OF COOK,Not Eligible,0.446,782528572,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1328655596,NA,NA,1,795897806,795897806,0.431,NA,795897806,0.431,NA,NA,NA,795791083.78,NA,NA
2022,010010001,CONSOLIDATED ELECTIONS,Not Eligible,0.019,14922782,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,601609302,NA,NA,1,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA
2022,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,Eligible,0.058,101763805,-1688585,-79064,-1767648,1767648,0,2020,91913808,NA,0.051,NA,1328655596,NA,NA,1,148033229,148033229,0.081,NA,148033229,0.081,NA,NA,14686130.58,149557025.03,NA,0.012
2022,020010000,TOWN BARRINGTON,Eligible,0.034,493325,-8997,-703,-9700,9700,0,2021,511896,1609394090,0.032,1450954740,19516759,1628910849,1628910849,1,529954,529954,0.033,NA,529954,0.033,NA,NA,9773.47,537540.58,1,0.018
2022,020010002,GENERAL ASSISTANCE BARRINGTON,Eligible,0.001,14510,-284,-23,-307,307,0,2021,15234,1609394090,0.001,1450954740,19516759,1628910849,1628910849,1,307,307,0,NA,307,0,NA,NA,NA,0,1,1
2022,020010003,ROAD AND BRIDGE BARRINGTON,Eligible,0,0,0,0,0,0,0,NA,0,NA,0,1450954740,19516759,1628910849,1628910849,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2022,020020000,TOWN BERWYN,Eligible,0.054,430318,-6641,-133,-6774,6774,0,2021,2264190,774022616,0.293,796885732,1115780,775138396,775138396,1,472163,472163,0.061,444161,450935,0.059,AGENCY,NA,6976.25,457331.65,1,0.015
2022,020020002,GENERAL ASSISTANCE BERWYN,Eligible,0.048,382505,-5785,-115,-5900,5900,0,2021,2264190,774022616,0.293,796885732,1115780,775138396,775138396,1,419579,419579,0.055,394807,400707,0.052,AGENCY,NA,6201.11,403071.97,1,0.015
2022,020020004,BERWYN TOWNSHIP COMM MENTAL HEALTH DIST,Eligible,0.083,661415,-10024,-205,-10229,10229,0,2021,2264190,774022616,0.293,796885732,1115780,775138396,775138396,1,725549,725549,0.094,682686,692915,0.09,AGENCY,NA,10076.8,697624.56,1,0.015
2022,020020005,PUBLIC HEALTH BERWYN,Eligible,0.091,725166,-11203,-229,-11432,11432,0,2021,2264190,774022616,0.293,796885732,1115780,775138396,775138396,1,795699,795699,0.103,748490,759922,0.099,AGENCY,NA,11627.08,767387.01,1,0.015
2022,020030000,TOWN BLOOM,Eligible,0.231,2558547,-56043,-1329,-57372,57372,0,2021,3702914,1078777684,0.344,1107595916,3122077,1081899761,1081899761,1,2705850,2705850,0.251,NA,2705850,0.251,NA,NA,57340.69,2715568.4,1,0.021
2022,020030002,GENERAL ASSISTANCE BLOOM,Eligible,0.091,1007912,-21749,-512,-22261,22261,0,2021,3702914,1078777684,0.344,1107595916,3122077,1081899761,1081899761,1,1065601,1065601,0.099,NA,1065601,0.099,NA,NA,22719.89,1071080.76,1,0.021
2022,020030003,ROAD AND BRIDGE BLOOM,Eligible,0.072,797469,-9353,-207,-9560,9560,0,2021,832690,1078777684,0.078,1107595916,3122077,1081899761,1081899761,1,835060,835060,0.078,NA,835060,0.078,NA,NA,9737.1,843881.81,1,0.011
2022,020040000,TOWN BREMEN,Eligible,0.09,1553487,-40513,-389,-40902,40902,0,2021,1993641,1680385773,0.119,1726096457,3474757,1683860530,1683860530,1,1720998,1720998,0.103,1613138,1654040,0.099,CLERK,0.9596769999999999,40412.65,1667021.92,1,0.025
2022,020040002,GENERAL ASSISTANCE BREMEN,Eligible,0.021,362480,-9033,-86,-9119,9119,0,2021,1993641,1680385773,0.119,1726096457,3474757,1683860530,1683860530,1,401141,401141,0.024,377184,386303,0.023,CLERK,0.9596769999999999,8419.3,387287.92,1,0.024
2022,020040003,ROAD AND BRIDGE BREMEN,Eligible,0.058,1001136,-13378,-128,-13506,13506,0,2021,1045755,1680385773,0.063,1726096457,3474757,1683860530,1683860530,1,1096235,1096235,0.066,1049045,1062551,0.064,CLERK,0.96923,13470.88,1077670.74,1,0.013
2022,020050000,TOWN CALUMET,Eligible,0.463,915932,-22283,-235,-22518,22518,0,2021,1277666,190340977,0.672,197825592,232551,190573528,190573528,1,933492,915331,0.481,880828,903346,0.474,CLERK,0.986784,22487.68,903318.52,1,0.025
2022,020050002,GENERAL ASSISTANCE CALUMET,Eligible,0.158,312564,-6569,-71,-6641,6641,0,2021,1277666,190340977,0.672,197825592,232551,190573528,190573528,1,410327,410327,0.216,398295,404936,0.213,CLERK,0.986784,6670.07,405921.61,1,0.016
2022,020050003,ROAD AND BRIDGE CALUMET,Eligible,0.157,310586,-4957,-52,-5009,5009,0,2021,324037,190340977,0.171,197825592,232551,190573528,190573528,1,338440,337308,0.177,324735,329744,0.173,CLERK,0.9771420000000001,4954.91,329692.2,1,0.015
2022,020060000,TOWN OF CICERO,Not Eligible,5.651,43753813,NA,NA,NA,NA,1,NA,NA,NA,NA,774266737,6574777,767835453,767835453,1,43752057,43752057,5.699,NA,43752057,5.699,NA,NA,NA,43758942.47,1,NA
2022,020060001,TOWN OF CICERO LIBRARY FUND,Not Eligible,0.252,1951152,NA,NA,NA,NA,1,NA,NA,NA,NA,774266737,6574777,767835453,767835453,1,1944855,1944855,0.254,NA,1944855,0.254,NA,NA,NA,1950302.05,1,NA
2022,020060002,GENERAL ASSISTANCE CICERO,Not Eligible,0.019,147111,NA,NA,NA,NA,1,NA,NA,NA,NA,774266737,6574777,767835453,767835453,1,144283,144283,0.019,NA,144283,0.019,NA,NA,NA,145888.74,1,NA
2022,020060004,CICERO COMM MENTAL HLTH FD,Not Eligible,0.086,665869,NA,NA,NA,NA,1,NA,NA,NA,NA,774266737,6574777,767835453,767835453,1,664142,664142,0.087,NA,664142,0.087,NA,NA,NA,668016.84,1,NA
2022,020060100,TOWN OF CICERO SPECIAL SERVICE AREA #2,Not Eligible,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,37156898,104861,35673489,35673489,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2022,020070000,TOWN ELK GROVE,Eligible,0.058,2352567,-60080,-378,-60458,60458,0,2019,2956250,NA,0.064,NA,57666478,NA,NA,1,2355783,2355783,0.05,NA,2355783,0.05,NA,NA,61476.19,2364468.84,NA,0.026
2022,020070002,GENERAL ASSISTANCE ELK GROVE,Eligible,0.012,486738,-11949,-79,-12028,12028,0,2020,2956250,NA,0.064,NA,57666478,NA,NA,1,468029,468029,0.01,NA,468029,0.01,NA,NA,14186.81,472893.77,NA,0.026
2022,020070003,TRUE,Eligible,0.014,567861,-7612,-47,-7658,7658,0,2019,624244,NA,0.014,NA,57666478,NA,NA,1,563627,563627,0.012,NA,563627,0.012,NA,NA,9457.88,567472.52,NA,0.014
2022,020090000,TOWN HANOVER,Eligible,0.287,5987891,-77051,-1729,-78780,78780,0,2021,9956691,NA,0.384,2086373004,6641118,NA,NA,1,6369657,6369657,0.245,6259311,6338091,0.244,CLERK,0.9948180000000001,78013.88,6345128.51,NA,0.012
2022,020090002,GENERAL ASSISTANCE HANOVER,Eligible,0.022,459002,-5920,-132,-6052,6052,0,2021,9956691,NA,0.384,2086373004,6641118,NA,NA,1,478824,478824,0.019,470683,476735,0.019,CLERK,0.9948180000000001,5200.93,494087.88,NA,0.013
2022,020090003,TOWN HANOVER ROAD FUND,Eligible,0.083,1731690,-13058,-294,-13352,13352,0,2021,9956691,NA,0.384,2086373004,6641118,NA,NA,1,1796993,1796993,0.07,1773515,1786867,0.069,CLERK,0.9948180000000001,13002.31,1794319.13,NA,0.007
2022,020090004,HANOVER COMM MENTAL HLTH FAC&SERV DIST,Eligible,0.067,1397870,-17406,-394,-17801,17801,0,2021,9956691,NA,0.384,2086373004,6641118,NA,NA,1,1486403,1486403,0.058,1461459,1479260,0.057,CLERK,0.9948180000000001,18203.24,1482263.63,NA,0.012
2022,020100000,TOWN LEMONT,Eligible,0.106,1000071,-16519,-111,-16629,16629,0,2021,1101587,924242774,0.12,943463198,12934444,937177218,937177218,1,988787,988787,0.106,NA,988787,0.106,NA,NA,16869.19,993407.85,1,0.017
2022,020100002,GENERAL ASSISTANCE LEMONT,Eligible,0.006,56608,-890,-6,-896,896,0,2021,1101587,924242774,0.12,943463198,12934444,937177218,937177218,1,40591,40591,0.005,NA,40591,0.005,NA,NA,937.18,46858.86,1,0.022
2022,020100003,ROAD AND BRIDGE LEMONT,Eligible,0.131,1235937,-17795,-120,-17915,17915,0,2021,1290799,924242774,0.14,943463198,12934444,937177218,937177218,1,1383664,1383664,0.148,1309235,1327150,0.142,CLERK,0.958904,17806.37,1330791.65,1,0.013
2022,020110000,TOWN LEYDEN,Eligible,0.129,4206943,-87745,-772,-88517,88517,0,2021,4691230,NA,0.116,NA,65494184,NA,NA,1,4637893,4637893,0.113,4433189,4521706,0.11,CLERK,0.9747889999999999,86601.84,4536287.01,NA,0.02
2022,020110002,GENERAL ASSISTANCE LEYDEN,Eligible,0.01,326120,-5865,-48,-5913,5913,0,2021,4691230,NA,0.116,NA,65494184,NA,NA,1,358578,358578,0.009,346407,352320,0.009,CLERK,0.9747889999999999,4123.9,371150.76,NA,0.017
2022,020110003,ROAD AND BRIDGE LEYDEN,Eligible,0.174,5674482,-74363,-642,-75005,75005,0,2021,5903417,NA,0.146,NA,65494184,NA,NA,1,6211372,6211372,0.151,6012653,6087658,0.148,AGENCY,NA,74230.15,6103367.97,NA,0.012
2022,020110007,LEYDEN TOWNSHIP SPEC REFUSE COLLECTION DIST,Eligible,0,0,NA,NA,NA,NA,0,NA,0,NA,0,124813378,104458,174634025,174634025,1,0,0,0,NA,0,0,NA,NA,NA,0,1,NA
2022,020110008,TOWN LEYDEN - WESTDALE PARK DIST,Eligible,0.268,116094,-1351,0,-1351,1351,0,2021,120579,59805226,0.202,43318550,41713,59846939,59846939,1,126895,126895,0.213,120771,122122,0.205,CLERK,0.961904,1376.48,122686.22,1,0.011
2022,020120000,TOWN LYONS,Eligible,0.043,1909374,-59888,-1994,-61882,61882,0,2020,6299846,NA,0.146,NA,26178199,NA,NA,1,1932877,1932877,0.045,NA,1932877,0.045,NA,NA,61100.79,1963954.1,NA,0.032
2022,020120002,GENERAL ASSISTANCE LYONS,Eligible,0.005,222020,-1683,-95,-1779,1779,0,2021,6299846,NA,0.146,NA,26178199,NA,NA,1,211577,211577,0.005,NA,211577,0.005,NA,NA,NA,218217.12,NA,0.008
2022,020120003,ROAD AND BRIDGE LYONS,Eligible,0.039,1731758,-19836,-698,-20534,20534,0,2020,1820018,NA,0.042,NA,26178199,NA,NA,1,1709528,1709528,0.04,NA,1709528,0.04,NA,NA,21821.71,1745736.98,NA,0.012
2022,020120004,LYONS MENTAL HEALTH,Eligible,0.087,3863152,-88096,-3111,-91207,91207,0,2020,6299846,NA,0.146,NA,26178199,NA,NA,1,3882225,3882225,0.089,NA,3882225,0.089,NA,NA,91651.19,3884264.78,NA,0.023
2022,020120006,LYONS TWP SPECIAL POLICE DIST,Eligible,0.075,94762,-455,0,-455,455,0,2020,107777,123703435,0.088,126349975,2789474,120913961,120913961,1,93773,93773,0.078,NA,93773,0.078,NA,NA,483.66,94312.89,1,0.005
2022,020130000,TOWN MAINE,Eligible,0.075,3525907,-50941,-2095,-53036,53036,0,2021,4338980,NA,0.076,NA,35128041,NA,NA,1,4611537,4611537,0.08,3645857,3698893,0.064,CLERK,0.8,52083.68,3703728.33,NA,0.014
2022,020130002,GENERAL ASSISTANCE MAINE,Eligible,0.015,705181,-6385,-335,-6720,6720,0,2021,4338980,NA,0.076,NA,35128041,NA,NA,1,900581,900581,0.016,711810,718530,0.013,CLERK,0.8,5787.08,752319.82,NA,0.009
2022,020130003,ROAD AND BRIDGE MAINE,Eligible,0.058,2726702,-25741,-1318,-27060,27060,0,2020,2832956,NA,0.05,NA,35128041,NA,NA,1,2710780,2710780,0.047,NA,2710780,0.047,NA,NA,28935.38,2719925.5,NA,0.01
2022,020140000,TOWN NEW TRIER,Eligible,0.06,2887996,-22751,-2673,-25425,25425,0,2021,3446823,NA,0.057,NA,62802450,NA,NA,1,3039375,3039375,0.05,NA,3039375,0.05,NA,NA,24517.03,3064628.45,NA,0.008
