clean_name,agency_num,exemption_level,total_billed,av,eav,nonTIF_EAV_post_exemps,TIF_increment_EAV,Exempt_EAV,Total_EAV,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,pin_count,tax_rate_current,nonTIF_EAV_pre_exemps,taxrate_new,taxrate_change
Indian Head Park,030610000,10000,11666948.08,59648967,179107950,139578188.73973495,0,39896439.144618794,179474627.88435373,11666948.08,0,3326179.374892027,14963515.78,11666948.08,2255,0.08358718640313369,179474627.88435376,0.06500611377513324,0.018581072628000447
Inverness,030630000,10000,40315467.46,159557199,479084349,421367993.10779184,0,57716441.29776159,479084434.40555346,40315467.46,0,5605752.622710102,45921219.08,40315467.46,3259,0.09567757428050958,479084434.40555346,0.08415106934130163,0.01152650493920794
Justice,030640000,10000,18950415.39,74665092,224196869,157135639.0058086,9078962.780898876,58605940.58240903,224820542.3691165,17916139.95,1034275.4400000001,6662330.049922055,25542947.46,18950415.39,3376,0.11401703689471566,215741579.58821762,0.08304444597187172,0.03097259092284395
Kenilworth,030650000,10000,28557466.28,101609688,305103427,289148464.44274795,1065517.339570833,14889785.693435034,305103767.4757538,28452693.96,104772.31999999999,1464619.5791046778,30022084.3,28557466.28,1013,0.09840167754248509,304038250.13618296,0.09358261319835791,0.004819064344127183
La Grange,030660000,10000,67626218.89,276977764,831681113,728267330.3651221,0,103947583.79538788,832214914.16051,67626218.89,0,9610420.747448733,77187321.92,67626218.89,6767,0.09285905885150046,832214914.16051,0.08126052265984371,0.011598536191656753
La Grange Park,030670000,10000,37857770.2,156511637,469957471,370726065.25717276,7694126.502527439,91710846.2149018,470131037.974602,37107652.06,750118.14,9300726.067617612,47141704.59,37857770.2,4737,0.10009453215613101,462436911.47207457,0.08024370706454916,0.019850825091581856
Lansing,030680000,10000,70357802.72,169972007,510356319,307508864.06252426,34368550.185563795,179245724.03164756,521123138.2797356,63216077.52,7141725.2,36772860.91444404,104890207.25,70357802.72,12443,0.2055748139577095,486754588.0941718,0.12987258685637632,0.07570222710133317
Lemont,030690000,10000,53573704.2,268519890,806208378,672653131.5112687,10859310.028068384,122860829.1248183,806373270.6641554,52722551.48,851152.72,9629831.786803257,63190894.75,53573704.2,7755,0.07837999856114065,795513960.6360871,0.06627482871305418,0.012105169848086475
Lincolnwood,030700000,10000,64178092.47,252883680,759333847,651214753.2601945,13017211.860898362,95138206.15000382,759370171.2710967,62920369.46,1257723.01,9192253.478213372,73366979.39,64178092.47,5667,0.09662000000000001,746352959.4101983,0.0843037716494385,0.012316228350561509
Lynwood,030710000,10000,18759921.63,61435907,184200393,135357857.52961066,2567559.8376639443,47525249.00925625,185450666.37653086,18359814.17,400107.45999999996,7012244.838894479,25577172.92,18759921.63,3472,0.13563907190229899,182883106.5388669,0.10039097933902448,0.035248092563274505
Lyons,030720000,10000,21539857.65,80750330,242468959,174679003.97316012,12358128.43316767,56260760.09420418,243297892.50053197,20122503.9,1417353.75,6462543.179580707,27907257.36,21539857.65,4083,0.11519703823758849,230939764.0673643,0.08713312746838321,0.02806391076920528
Markham,030730000,10000,31602354.36,57330163,172141750,103194848.86652775,15205648.396325508,69392461.37193537,187792958.63478863,27391816.4,4210537.96,18620446.895602442,45942504.65,31602354.36,9509,0.26543782660536264,172587310.2384631,0.1587128066493003,0.10672501995606234
Matteson,030740000,10000,77197747.22,179282274,538077868,406544697.9607813,17977156.423042376,115479823.6957961,540001678.0796198,73962100.78,3235646.44,20925091.60653651,97772924.04,77197747.22,7401,0.18192858288643826,522024521.65657735,0.1416831924777994,0.040245390408638865
Maywood,030750000,10000,44962308.19,120106151,360642733,214286613.87537783,24246474.02528418,127309947.08425055,365843034.9849126,40397666.99,4564641.2,24039760.278748572,68019553.61,44962308.19,7895,0.18852165452338512,341596560.9596284,0.11826133985808598,0.07026031466529914
Mc Cook,030760000,10000,21560212.28,55249910,165898898,109686333.88620362,54812163.322225645,1401766.1740941515,165900263.38252342,14153046.05,7407166.23,194971.65715475558,21754992.84,21560212.28,357,0.1290319910289223,111088100.06029777,0.12740379970778,0.0016281913211422805
Melrose Park,030770000,10000,84050844.58,268506633,806244938,647370643.2426189,70952533.17582247,88492255.61243346,806815432.0308748,75711680.04,8339164.54,9454537.42608406,93444464.32,84050844.58,6704,0.11695260023032136,735862898.8550524,0.10288829639026742,0.014064303840053943
Merrionette Park,030780000,10000,5141183.82,18568676,55756160,46076212.76214375,0,10011518.73823122,56087731.50037497,5141183.82,0,1117085.2608118395,6221284.4799999995,5141183.82,664,0.11158000000000001,56087731.50037497,0.09166325116867366,0.019916748831326353
Midlothian,030800000,10000,26942071.76,88611137,266072583,170873577.0727677,8435308.245520901,89039692.64857869,268348577.9668673,25675300.94,1266770.82,13384037.40063196,39984255.85,26942071.76,5935,0.15025904753586328,259913269.72134638,0.09878410966676135,0.05147493786910193
Morton Grove,030810000,10000,90026134.01,354849898,1065507698,804991249.8604395,56589377.65724193,204614261.81028277,1066194889.3279642,84138164.95,5887969.06,21804793.01981929,111757512.68,90026134.01,10697,0.10452059567676909,1009605511.6707222,0.08333766404540117,0.02118293163136792
Mt Prospect,030820000,10000,177466115.28,694664240,2085868197,1711637612.1296499,13484760.450091137,363878584.6273141,2089000957.207055,176067645.87,1398469.41,37811539.65321478,214955158.7,177466115.28,19022,0.10286502506271378,2075516196.756964,0.08483077421660658,0.0180342508461072
Niles,030830000,10000,121023267.28,520761474,1563690655,1275879111.8097057,52930283.8667007,236142622.06073365,1564952017.7371402,116434286.04,4588981.24,22053841.068405125,142954915.34,121023267.28,11738,0.0912580862577566,1512021733.8704393,0.07700569603715558,0.014252390220601013
Norridge,030840000,10000,40594060.9,197407649,592755963,468791867.90343213,0,124289004.81113696,593080872.7145691,40594060.9,0,10717700.625302492,51283782.15,40594060.9,5754,0.08659292892930918,593080872.7145691,0.06844608006695341,0.018146848862355777
North Lake,030850000,10000,52831308.79,151557381,455081275,390318144.6940389,0,66541801.29563639,456859945.98967534,52831308.79,0,9050638.981665865,61642427.980000004,52831308.79,4045,0.1353544781563081,456859945.98967534,0.11564005392408365,0.019714424232224456
North Riverside,030860000,10000,24307277.48,96141104,288682904,239736060.19574302,0,49053010.547538854,288789070.74328184,24307277.48,0,4886716.548625371,29183178.95,24307277.48,2672,0.1013918284139368,288789070.7432819,0.08416965855888596,0.017222169855050845
Northbrook,030870000,10000,216706644.76,942429962,2829834490,2551368561.821761,13581061.298076924,265251799.90809152,2830201423.0279293,215576700.46,1129944.3,22543632.017888516,239219275.47,216706644.76,14922,0.08449453508436709,2816620361.7298527,0.076537364917578607,0.007957170166788485
Northfield,030880000,10000,44628802.05,197749544,593782600,549477609.5147814,0,44318725.70581356,593796335.2205949,44628802.05,0,3612334.7891923278,48240068.38,44628802.05,3006,0.08122041968081221,593796335.2205949,0.07515843295567062,0.006061986725141591
Oak Brook,030890000,10000,53817.54,321393,965046,849039.8593867238,0,115999.17418052765,965039.0335672514,53817.54,0,7326.507841242126,61144.05,53817.54,15,0.06338635271949816,965039.0335672515,0.055767215758169196,0.007619136961328966
Oak Forest,030900000,10000,59090495.24,197885925,594115956,400065761.66919494,10541270.138465203,185063059.4884738,595670091.296134,57512771.42,1577723.82,26407877.3747062,85274598.87,59090495.24,10648,0.14375829408655064,585128821.1576687,0.09829078544825708,0.04546750863829356
Oak Lawn,030910000,10000,130449984.01,499544455,1499982056,1050987401.6785853,28970487.962424126,429528105.2491423,1509485994.8901517,126986750.78,3463233.23,51943141.49139204,181248743.17000002,130449984.01,26028,0.12082613985399161,1480515506.9277277,0.08577198292472794,0.03505415692926367
Oak Park,030920000,10000,219143581.79,687093365,2063135342,1752465262.9719496,0,312458304.46733993,2064923567.4392893,219143581.79,0,38949954.85085179,257872042.94,219143581.79,18838,0.1250487449995793,2064923567.4392896,0.10612672800367125,0.01892201699590805
Olympia Fields,030930000,10000,22527306.23,54452997,163470470,114676519.66319506,7934580.904683255,40941548.30581903,163552648.87369734,21038064.74,1489241.49,7516885.168551851,30028830.3,22527306.23,2246,0.18345573097081072,155618067.96901408,0.1351903735508977,0.04826535741991303
Orland Hills,030940000,10000,14027382.22,57434309,172457417,132767231.24319087,0,39694166.98322425,172461398.22641513,14027382.22,0,4366655.423333576,18393646.77,14027382.22,2251,0.10565394855833007,172461398.22641513,0.0813363591172108,0.02431758944111928
Orland Park,030950000,10000,212168945.8,873458796,2622057792,2140924199.3746963,14082303.684483655,468835706.7066776,2623842209.7658577,210812115.84,1356829.96,46388946.89640099,258376724.17,212168945.8,25012,0.09846780932345586,2609759906.0813737,0.0807783564107781,0.01768945291267776
Palatine,030960000,10000,199792647.67,751359092,2256078938,1733720605.3069072,110645393.8904996,415889942.57605135,2260255941.773458,187828650.03,11963997.64,45114668.716879,244451263.26,199792647.67,27202,0.10833847706202358,2149610547.8829584,0.0873779904992478,0.020960486562775785
Palos Heights,030970000,10000,43906030.89,170819396,512919446,388679635.7554579,9055697.469349695,115264648.9870781,512999982.2118857,42774734.53,1131296.36,12680410.274609538,56577687.77,43906030.89,5620,0.11005139090156038,503944284.74253595,0.08487988816433055,0.02517150273722983
Palos Hills,030980000,10000,34946857.77,150235875,451113342,314473209.7277551,0,138783999.9881374,453257209.71589255,34946857.77,0,15149704.067520615,49871421.95,34946857.77,7874,0.11112825095738393,453257209.71589255,0.07710160372717545,0.034026647230208484
Palos Park,030990000,10000,20980705.79,89391720,268291000,226815812.65772676,0,41475680.776194274,268291493.43392104,20980705.79,0,3856729.811584565,24837430.3,20980705.79,2432,0.09250107187923727,268291493.43392104,0.07820115919988142,0.014299912679355847
Park Forest,031000000,10000,32813788.26,49379687,148272304,70791611.69576916,7527759.415606582,83420293.12483498,161739664.23621073,29505864.94,3307923.32,34355597.95909174,61428610.72,32813788.26,5917,0.4167988866647517,154211904.82060415,0.19133325001285986,0.22546563665189182
Park Ridge,031010000,10000,161043355.12,629508627,1890225594,1542006010.5115814,50386317.115406595,298504397.74845886,1890896725.3754468,155960284.26,5083070.86,30210877.91894227,191186956.81,161043355.12,16343,0.1011411649480264,1840510408.2600403,0.08473751822324105,0.01640364672478535
Phoenix,031020000,10000,2404499.27,4606931,13833270,4738158.354579468,3314977.2317553577,9289119.662303798,17342255.248638622,1411530.99,992968.28,2782462.90364648,4136045.23,2404499.27,1698,0.29790709477570415,14027278.016883265,0.10062757637661975,0.19727951839908442
Posen,031030000,10000,8063042.35,28836596,86587702,42722543.16672421,15207894.106142107,30409346.667905044,88339783.94077137,5917372.36,2145669.99,4231182.1989055015,12044178.87,8063042.35,2955,0.138507025129743,73131889.83462925,0.08091370773243739,0.05759331739730561
Prospect Heights,031040000,10000,43105054.1,158877504,477061479,378266376.4149471,1126979.15815284,101215819.18668106,480609174.759781,42967168.2,137885.9,11790173.184968947,54450529.92,43105054.1,6117,0.1135897105294558,479482195.6016282,0.08961160308796688,0.023978107441488913
Richton Park,031050000,10000,26514215.87,67563509,202600055,119719201.14950237,21890235.276815202,64412702.23067096,206022138.65698853,22445051.94,4069163.93,12060725.256558817,37931046.58,26514215.87,4475,0.18748080278259774,184131903.38017333,0.12189659438678678,0.06558420839581096
River Forest,031060000,10000,59190886.42,216535226,650190355,564046994.882688,7459101.670367868,79310741.23824722,650816837.7913032,58418347.26,772539.16,8214213.470045264,67340371.7,59190886.42,4538,0.10357,643357736.1209352,0.09080227683625584,0.012767723163744152
River Grove,031070000,10000,27407061.11,89118375,267595793,193484422.85736972,18408582.0955119,57216568.25603113,269109573.20891273,25101938.46,2305122.65,7371234.1942760525,34587950.1,27407061.11,3596,0.129736224184333,250700991.11340085,0.10012700128754383,0.029609222896789175
Riverdale,031080000,10000,25334794.43,41082216,123357481,82904507.34664461,0,51155043.978925206,134059551.32556981,25334794.43,0,15961112.572785245,37966780.36,25334794.43,4897,0.3055900727335469,134059551.32556981,0.18898164419835542,0.11660842853519146
Riverside,031090000,10000,35906592.18,119721326,359487235,292979959.6983548,0,66660391.64910985,359640351.3474646,35906592.18,0,8169937.447576993,44057958.17,35906592.18,3631,0.1225564786648499,359640351.3474646,0.09984027666936916,0.02271620199548073
Robbins,031100000,10000,6561897.66,19033527,57152165,41096467.73479598,2556521.3408935135,18703204.691118453,62356193.76680795,6151601.55,410296.11,2804686.984567937,8583593.77,6561897.66,5653,0.14968686821693677,59799672.42591444,0.1028701546420876,0.04681671357484918
Rolling Meadows,031110000,10000,93999410.86,334550780,1004555509,812601040.4412957,39351159.78130063,154196047.39217338,1006148247.6147697,89680353.2,4319057.66,17161736.19789155,110986860.86,93999410.86,9406,0.1103620949725805,966797087.8334692,0.09276026410150653,0.017601830871073962
Roselle,031120000,10000,9712973.13,38944190,116937721,90676689.28101715,1940353.1289390507,24383137.982062478,117000180.39201869,9508865.75,204107.38,2554970.0637475504,12261388.93,9712973.13,1452,0.10486560355695129,115059827.26307963,0.08264279528473795,0.022222808272213346
Rosemont,031130000,10000,92211662.52,287796410,864166281,614318506.4315088,237213054.47166035,12733765.777510514,864265326.6806797,64094986.55,28116675.97,1285916.9140321983,93487620.44,92211662.52,1474,0.10433510610370328,627052272.2090193,0.10221633728269915,0.0021187688210041328
Sauk Village,031140000,10000,16888247.67,43605069,130850752,61592019.30989152,40770628.075943895,37208668.26739096,139571315.65322638,10523155.7,6365091.97,6389132.81064171,21768015.79,16888247.669999998,3498,0.17085258476515003,98800687.57728249,0.10650893185099268,0.06434365291415735
Schaumburg,031150000,10000,370339776.31,1378218880,4138356247,3467828258.4329867,194434441.01224747,479691155.287261,4141953854.732495,350692727.56,19647048.75,48634204.09682021,418610948.65000004,370339776.31,28479,0.10112747847509268,3947519413.7202477,0.08883875943487705,0.012288719040215626
Schiller Park,031160000,10000,45226806.85,138524078,415946265,343582443.1979164,11034166.444740346,62349342.26127784,416965951.9039346,43818074.82,1408732.03,8068972.327576525,53160278.14,45226806.85,4647,0.12753292750397943,405931785.45919424,0.10794442906320464,0.019588498440774788
Skokie,031170000,10000,252214093.15,984990362,2957630373,2461001252.962598,66013339.379110664,432719160.42289907,2959733752.764608,244377389.75,7836703.4,43925459.44077797,295922691.99,252214093.15,27068,0.09929998591256875,2893720413.385497,0.08445093334503993,0.014849052567528817
South Barrington,031180000,10000,37398465.14,155638201,467244523,434140371.97420293,0,33104371.956693035,467244743.930896,37398465.14,0,2804059.1604588456,40202522.89,37398465.14,2394,0.08614371653558692,467244743.930896,0.08004041912889044,0.006103297406696476
South Chicago Heights,031190000,10000,8897430.1,28334098,85078798,59190703.56668891,6221476.993946089,21537099.52297108,86949280.08360608,8050595,846835.1,2959736.7283014227,11600026.98,8897430.1,2208,0.1360111388257037,80727803.08965999,0.09972518378901803,0.03628595503668568
