year,clean_name,mean_fmv_all,median_fmv_all,min_fmv_all,quant25_all_fmv,quant50_all_fmv,quant75_all_fmv,max_fmv_all,mean_av_c2,muni_PC_total,muni_parcels,muni_PC_residential,muni_PC_industrial,muni_PC_commercial,muni_PC_inTIF,muni_PC_withincents,muni_PC_incents_inTIFs,muni_PC_claimed_exe,muni_fmv_incentive,muni_fmv_taxed,muni_fmv_inTIF,muni_fmv_exempt,muni_fmv_abated,muni_fmv_tif_increment,muni_fmv_abates_inTIF,muni_fmv_incents_inTIF,muni_fmv_untaxable_value,muni_fmv,muni_fmv_c2_res,muni_fmv_residential,muni_fmv_industrial,muni_fmv_indust_incent,muni_fmv_commercial,muni_fmv_commerc_incent,muni_zero_bill,muni_levy,muni_current_rate_avg,muni_min_TC_rate,muni_max_TC_rate,muni_avg_C2_bill_noexe,muni_avg_C2_bill_withexe,muni_final_tax_to_dist,muni_final_tax_to_tif,untaxable_value_av,muni_av,muni_av_taxed,muni_av_taxed_commerc,muni_av_taxed_indust,muni_eav_taxed,muni_c2_taxed,muni_res_taxed,muni_eav_taxed_commerc,muni_eav_taxed_indust,exempt_allexemptions_eav,exempt_GHE_eav,exempt_SR_eav,exempt_FR_eav,exempt_LTHO_eav,exempt_DIS_eav,exempt_VET_eav,total_value_eav,untaxable_value_eav,zero_bills,has_HO_exemp,has_SR_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,muni_range_TC_rate,muni_effective_rate,muni_pct_eav_taxed,pct_fmv_taxed,pct_fmv_w_incentclass,pct_fmv_inTIF,pct_fmv_in_tif_increment,pct_fmv_untaxable_value,pct_fmv_incents_inTIFs
2010,Park Ridge,370343.43434755586,354290,0,235250,354290,462260,15706432,37351.8802407089,16213,13398,15177,6,499,361,0,0,11922,0,5303699497,152340607,621611682,0,79172779,0,0,74206839,6004378101.076923,5648351330,5688230353,1967128,0,301500360,0,465,131472555.65725656,0.07,0.064,0.073,5803.167,8124.323,131472555.65725656,2755466.462743447,74206839.06878535,647154304,572957779.3822303,68625300.64267078,430219.3807707054,1890760671.96136,1642257057.7055192,1658766660.1578677,226463492.12081358,1419723.9565433278,205131855,110902175,13346480,62825436,17763264,182000,112500,2135609203.1999998,244882568.92699167,465,11237,3447,1172,685,99,0,12,0,0.009,2.19,0.07,0.883,0,0.025,0.013,0.012,0
2010,Phoenix,35629.6047947366,15620,0,7750,15620,53475,3036644,4775.8589494163425,1707,1706,1032,5,30,1673,11,11,501,888210,17183557,59937285,16284294,75309,27351891,0,888210,4893823,60819735.384615384,49095830,49465645,5867892,0,1871458,888210,384,1181771.1602698478,0.161,0.151,0.161,1857.787,1519.355,1181771.1602698478,1682112.959730152,4893823.303561475,7120739,2280357.167774018,139232.778480146,821671.325455352,7525178.65365426,3816878.065819216,3871546.7396061947,459468.1689844817,2711515.374002661,5398669,3914750,295459,1107962,21646,34000,0,23498438.7,16149616.901752867,384,500,118,105,1,23,0,0,1,0.01,1.943,0.157,0.283,0.015,0.985,0.45,0.08,0.015
2010,Posen,101414.67555466117,110235,0,13302,110235,154032,1633148,12392.611704598236,3058,3053,2166,100,150,667,4,4,1568,3334460,215440839,43907055,71469521,0,23211870,0,3334460,11802302,310126077.84615386,266812930,267573384,18681792,3334460,16183672,0,251,6810409.841267482,0.086,0.073,0.111,2379.252,2617.696,6810409.841267482,1281133.4987325172,11802302.06923293,35765072,24187572.943644535,2020063.0478793303,2512714.8319901205,79818990.71402696,63217886.716323815,63416612.265786536,6666208.05800179,8291958.945567397,23584942,16925816,807196,4250901,1575529,18000,7500,118024737.6,38947596.828468665,251,1490,225,151,78,10,0,2,0,0.038,2.196,0.085,0.695,0.011,0.142,0.075,0.038,0.011
2010,Prospect Heights,247739.5818243592,189960,0,79450,189960,344220,10182224,23971.33593058261,6113,2884,5655,10,256,178,0,0,4386,0,1300507310,56050654,185579812,0,28260044,0,0,22514580,1514432063.6923077,1353661340,1381214748,12674808,0,109759008,0,126,37429891.35656595,0.079,0.051,0.094,4552.291,5519.428,37429891.35656595,1090386.3634340502,22514579.814717356,170634881,148111820.25997373,25572523.389726005,3151621.526334473,488769006.8579133,378742516.3589209,390562929.1449695,84389327.18609582,10400351.03690376,61338922,37332336,4487852,13232966,6158268,100000,27500,563095107.3,74298113.38856727,126,4161,1123,375,225,50,0,7,0,0.043,2.472,0.077,0.859,0,0.037,0.019,0.015,0
2010,Richton Park,157704.65547177644,142375,0,93995,142375,178848,8284276.923076923,14916.401003764115,4448,4212,3997,2,78,274,4,4,2944,4072230,586235112,67421348,79168724,0,35380027,0,4072230,14028324,701470307.5384616,594418580,621230842,2288004,2047980,38325582,2024250,197,22375112.06141881,0.108,0.098,0.113,4673.492,4621.435,22375112.06141881,2036190.4785811906,14028324.251294978,76432602,62642673.67330199,5471731.163807238,52461.199004898415,206720823.12189654,164648615.29208562,176151074.3522324,18056712.840563886,173121.95671616477,26125679,21864039,1448800,2558443,74574,86000,93823,252227586.6,46293470.02927343,197,2938,363,177,4,43,0,15,0,0.015,3.19,0.108,0.836,0.006,0.096,0.05,0.02,0.006
2010,River Forest,492602.25855267636,499770,0,209850,499770,701230,13683156,50512.97283892301,4524,3417,4247,1,120,0,0,0,3333,0,2009676443,0,218934212,0,0,0,0,21893421,2228532617.6923075,2138719270,2146318678,384400,0,80570820,0,164,54230537.85,0.077,0.077,0.077,8382.447,12376.281,54230537.85,0,21893421.212121215,235224527,213338911.05000412,20142707.563759103,96099.98465768946,704018406.4650136,633554820.1999221,636814966.3767363,66470934.96040504,317129.9493703752,72248290,43351084,3069686,14883715,10865187,30000,48618,776240939.0999999,72248290,164,3062,775,219,270,15,1,5,0,0,2.433,0.077,0.902,0,0,0,0.01,0
2010,River Grove,211371.5538546819,205045,0,114376,205045,233598,16514632,20132.352417302798,3608,3008,3197,71,135,107,1,0,2484,374760,632836074,39700273,118571294,0,11221822,0,0,14718799,762628566.3076923,632961160,649193752,45517368,374760,64066056,0,161,20024085.588248257,0.077,0.064,0.085,5443.74,3812.883,20024085.588248257,684536.7417517442,14718798.936914185,93131134,78468614.55832486,13211062.122895105,11323128.93685958,258946428.04247203,169748846.44543388,176712633.53839904,43596505.00555384,37366325.49163661,39128527,23050704,2351200,11368036,2267087,74000,17500,307332742.2,48572036.49181681,161,2377,602,371,107,37,0,5,0,0.021,2.626,0.077,0.83,0,0.052,0.015,0.019,0
2010,Riverdale,97705.1579476703,92370,0,55255,92370,106910,9807116,9107.700329030626,4895,4742,4044,84,174,1406,19,18,2674,14147870,332398353,164753644,80100200,4493496,65768753,445630,14040330,21088641,478266748.15384614,359845240,382326486,51002214,13063590,22904948,1084280,314,20313767.724205364,0.16,0.143,0.177,4480.398,3357.322,20313767.724205364,5910534.005794636,21088641.46545121,57465006,38548788.16972248,2803316.08129517,5823997.740959292,127211000.9600842,84991507.99286665,93152053.30828299,9250943.06827406,19219192.54516566,29987523,21140502,1296336,3545705,345896,77127,27500,189634519.79999998,69592516.83598898,314,2658,350,238,16,46,0,7,19,0.034,4.247,0.16,0.695,0.03,0.344,0.138,0.044,0.029
2010,Riverside,366128.4117534902,369760,0,279410,369760,462715,2235807.692307692,38411.52620607505,3631,3297,3380,1,88,0,0,0,2704,0,1139927427,0,189460991,0,0,0,0,18946099,1329412263.0769231,1289859050,1302756073,103608,0,25017352,0,150,32073192.18,0.082,0.082,0.083,6661.233,9436.071,32073192.18,0,18946099.090909094,137096281,118147797.72956705,6254338.461198417,25902.128506067234,389887732.5075712,363123714.4327776,368656536.70362616,20639316.921954773,85477.02407002187,62522127,34818625,2840920,15959385,8831697,44000,27500,452417727.29999995,62522127,150,2409,716,237,295,22,1,6,0,0.001,2.413,0.082,0.857,0,0,0,0.014,0
2010,Robbins,31096.787049109083,9855,0,0,9855,43295,11169000,5236.96256684492,5664,5664,2441,12,87,2,6,0,982,1989050,136050497,2346668,37588218,5939169,2344348,0,0,5349408,176132201.84615386,127310560,134013014,2550714,25910,19681244,1963140,1746,5060849.644796841,0.094,0.087,0.103,1365.977,805.11,5060849.644796841,199597.7752031591,5349407.950568034,20850730,16489816.986896632,4609463.466480684,47464.02175126905,54416396.05675888,29610846.26432932,32486199.45816192,15211229.439386256,156631.27177918784,14807641,8801644,610741,2833892,123919,26000,11516,68807409,17653046.236874513,1746,976,240,200,6,13,0,4,6,0.016,2.873,0.093,0.772,0.011,0.013,0.013,0.03,0
2010,Rolling Meadows,269868.8324140223,199950,0,107490,199950,269735,47104048,21569.208969241605,9260,6178,8573,142,252,138,9,0,6627,14978650,2183539169,59001288,297481942,0,17849684,0,0,34343948,2498985388.1538463,1837265220,1902343666,178603982,14978650,399308200,0,372,76655024.43625201,0.076,0.07,0.092,3193.029,4973.366,76655024.43625201,582607.3737479832,34343948.10190343,336290922,304182315.2440372,98887073.10443613,42404200.49810102,1003801640.3053228,503441725.2742346,531360376.92073673,326327341.2446392,139933861.64373335,98169041,62082352,6238000,21608592,8082597,130000,27500,1109760042.6,113335028.73628132,372,6323,1568,673,304,66,0,6,0,0.023,3.067,0.076,0.874,0.006,0.024,0.007,0.014,0
2010,Roselle,247739.01733786898,186280,0,143250,186280,287668,11019692.307692308,23904.524577572964,1402,1044,1303,0,19,0,0,0,1093,0,306780692,0,40543418,0,0,0,0,4054342,347330102.3076923,311236910,322256602,0,0,22985080,0,66,8715563.5,0.077,0.072,0.077,4517.416,5398.273,8715563.5,0,4054341.8181818184,38511363,34456422.06059717,5746270.221529726,0,113706192.79997066,89326898.1255195,94054346.08163808,18962691.731048092,0,13379328,10053378,688000,1940817,683133,14000,0,127087497.89999999,13379328,66,1055,175,85,38,7,0,0,0,0.006,2.509,0.077,0.883,0,0,0,0.012,0
2010,Rosemont,728389.7439271255,145500,0,0,145500,351290,77333552,26723.226589595375,1520,1249,872,43,131,397,0,0,562,0,512519075,700228943,25101864,0,569516410,0,0,140989723,1107152410.7692308,231155910,232469541,11830672,0,836808948,0,426,23257277.699975498,0.072,0.064,0.087,6572.048,4997.036,23257277.699975498,31731025.6100245,140989723.4555361,238050593,97059362.5645417,73386229.76159382,2957669.13245847,320295896.4629876,63271948.111714914,63287903.17037703,242174558.21325958,9760308.13711295,8283615,4541811,447200,2594205,690399,10000,0,785566956.9,465266087.40326905,426,534,134,52,28,7,0,0,0,0.023,2.101,0.073,0.463,0,0.632,0.514,0.127,0
2010,Sauk Village,129254.56302928722,91530,0,80998,91530,106935,23639120,10239.329488778056,3488,3480,3211,40,32,164,18,15,2014,67061380,300316767,92999090,61932024,0,88050697,0,65837760,16408123,450839915.84615386,328477690,341562144,88835124,66787700,10746148,273680,129,11528875.51856566,0.102,0.095,0.163,3094.431,2611.236,11528875.51856566,3226863.98143434,16408122.78862975,50354509,34207171.455056086,2133173.0879082605,4345620.617066442,112883665.80168508,84397904.93945554,90011038.86965927,7039471.190097259,14340548.03631926,20437568,15382782,1448296,3468500,19990,58000,60000,166169879.7,54146805.20247817,129,2013,363,248,1,29,1,13,0,0.067,2.557,0.102,0.666,0.149,0.206,0.195,0.036,0.146
2010,Schaumburg,322557.3469745753,202790,0,131140,202790,287070,283300656,22040.80331080043,27977,16538,26074,414,698,904,37,0,20622,137823830,8120199712,232736532,828606055,0,72763065,0,0,114888457,9024186896.307692,5738543550,6084187842,532745174,137823830,2328881120,0,607,311740560.1013708,0.077,0.065,0.091,3994.774,5018.577,311740560.1013708,2888982.3186292006,114888456.72653246,1321358388,1226867301.100615,575457780.9747365,112512726.05797923,4048662093.6320295,1605488483.6346843,1753271202.676648,1899010677.2166305,371291995.9913314,273439998,187954023,18783390,47767851,18335223,346000,253511,4360482680.4,379131907.1975571,607,19778,4055,1640,839,173,1,29,0,0.026,3.455,0.077,0.9,0.015,0.026,0.008,0.013,0
2010,Schiller Park,209322.33817840624,195290,0,60550,195290,237570,11372316,18688.439823740016,4673,3676,3653,198,161,294,13,0,2676,15703030,840012842,44124524,128430218,0,9720017,0,0,16516156,978163286.3076923,678577250,687810942,163658274,15703030,114622340,0,567,34852943.338083714,0.087,0.067,0.13,4895.931,4066.137,34852943.338083714,369304.6519162843,16516155.694139058,137479977,123319256.29309148,28302706.637622666,38335865.241072126,406953545.76720184,179117147.17766815,183078402.09348118,93398931.90415479,126508355.29553801,42381972,23790183,2594256,13066752,2832781,88000,10000,453683924.09999996,54503313.790658884,567,2533,671,339,142,45,0,2,0,0.063,3.563,0.086,0.859,0.016,0.045,0.01,0.017,0
2010,Skokie,270356.349544141,232500,0,144690,232500,295540,208034984,23747.109940804246,27522,22430,24632,569,1153,624,8,0,18383,15206200,6534231913,185404524,819845764,0,82857423,0,0,101933315,7440747452.153846,5816854580,5911924226,353282542,11347470,1143468434,3858730,860,218523580.23635626,0.078,0.064,0.1,4626.869,5360.907,218523580.23635626,5380452.863643745,101933315.34984471,969158551,869120053.2536254,273999062.0177592,82288822.0791018,2868096175.7369633,1641449166.8210685,1682011171.9978185,904196904.6586052,271553112.8610359,270550830,159987888,18927476,71310282,19954684,318000,52500,3198223218.2999997,336379940.6544875,860,17467,5278,2062,910,181,0,12,0,0.036,2.937,0.076,0.878,0.002,0.025,0.011,0.014,0
2010,South Barrington,706708.5841100755,687850,0,242270,687850,953960,36726636,83360.7104154124,2253,2227,1661,0,60,0,0,0,1293,0,1531586325,0,60046864,0,0,0,0,6037095,1592214440,1384621400,1384621400,0,0,134466660,0,315,33279936.71,0.057,0.051,0.093,10865.472,15762.028,33279936.71,0,6037095.114508298,179391443,173326452.05706564,33613032.67531282,0,571977291.7883166,436911767.94617593,436911767.94617593,110923007.8285323,0,19815465,14079489,852000,2225521,2650455,8000,0,591991761.9,19922413.877877384,315,1227,213,24,66,4,0,0,0,0.041,2.09,0.058,0.962,0,0,0,0.004,0
2010,South Chicago Heights,108058.57798324585,95680,0,41420,95680,130940,3114870,10182.219151670952,2213,2202,1571,94,192,409,32,5,1052,21245550,196033929,42849869,36858861,0,6240637,0,1625130,8089934,239133633.07692307,158435330,160508553,35786052,20219780,34073758,1025770,149,8161689.973975872,0.095,0.09,0.1,2519.01,2404.79,8161689.973975872,385720.94602412847,8089933.785840499,31267699,26364581.43586033,7415199.095657299,5886418.957622236,87003118.73833908,39520996.7330398,40306795.2707952,24470157.015669085,19425182.560153376,12163424,7482269,1052703,3541007,66445,16000,5000,103183406.69999999,26696781.493273646,149,1049,284,208,3,8,0,2,0,0.01,3.413,0.094,0.82,0.089,0.179,0.026,0.034,0.007
2010,South Holland,167968.00596073797,152540,0,126880,152540,175220,9728304,15945.212493728048,9369,9265,7973,287,370,529,83,33,6395,89270990,1275551470,126893982,232044532,0,65826107,0,27064500,47102912,1573692247.8461537,1271152340,1271467294,168403466,76873470,118233088,12397520,440,55885340.885843955,0.112,0.104,0.126,5255.218,4631.606,55885340.885843955,4975734.704156046,47102911.53461388,186983508,150769940.8625949,20793057.55288,25134785.204138752,497540804.84656316,341472459.67699766,341607574.66191214,68617089.924504,82944791.17365788,76589782,49716204,6673948,19046077,769077,206000,178476,617045576.4,155439608.0642258,440,6358,1685,875,35,104,3,30,0,0.022,3.551,0.112,0.811,0.057,0.081,0.042,0.03,0.017
2010,Steger,80995.89429005027,61245,0,11010,61245,116870,2648872,10099.177987962166,3244,3244,2328,157,132,43,46,0,1607,2287850,205861929,4182915,54651355,0,2006993,0,0,6097134,262750681.07692307,234906880,236256803,7792642,2287850,11793276,0,262,6468143.095655232,0.084,0.082,0.091,2091.037,2200.799,6468143.095655232,78383.98434476802,6097133.525933562,28910276,23138826.763171073,2864110.837364407,1604985.1357352945,76358128.31846453,59244306.11481719,59365097.59512576,9451565.76330254,5296450.947926471,18034947,12924046,1092043,3690344,241158,44000,43356,95403910.8,20120540.635580752,262,1593,370,211,13,27,0,4,0,0.009,2.462,0.085,0.783,0.009,0.016,0.008,0.023,0
2010,Stickney,194703.04427385243,201210,0,141169,201210,218970,13166716,18620.76915974146,2455,2290,2208,25,92,0,0,0,1747,0,368381383,0,109614824,0,0,0,0,10962573,477995973.6923077,403325860,412252768,33620772,0,29643404,0,103,13873366.29,0.092,0.074,0.093,4517.259,4069.499,13873366.29,0,10962573.333333334,57557031,46594483.09903478,7409035.60795976,8405193.66549438,153761794.22681475,96927160.52971576,100756804.69422911,24449817.50626721,27737139.096131455,36176492,19071909,1765200,10734665,4550218,32000,22500,189938202.29999998,36176492,103,1533,473,278,214,18,0,6,0,0.019,2.902,0.09,0.771,0,0,0,0.023,0
2010,Stone Park,156209.4879902706,175600,0,52900,175600,215330,1227280,18569.79746835443,1265,1264,951,47,181,49,0,0,622,0,157208908,6049516,38557279,0,1839025,0,0,4306967,197605002.30769232,161371540,167649532,5711664,0,22605436,0,35,6876891.028159037,0.105,0.102,0.106,4934.182,4862.232,6876891.028159037,155446.0118409632,4306967.002008677,24196405,19889460.79643769,5334510.093255807,1299206.7944561117,65635220.62824436,40510029.62250098,43203289.19410814,17603883.30774416,4287382.421705169,12723902,7965730,344000,2104721,2295451,14000,0,79848136.5,14212991.106628636,35,527,94,55,95,7,0,0,0,0.004,3.48,0.105,0.796,0,0.031,0.009,0.022,0
2010,Streamwood,202474.92175653804,179990,0,152080,179990,212105,19189372,19065.623629986847,14448,12602,13688,127,171,9,21,4,11335,45791480,2555847967,14803360,353875767,0,14766885,0,10044800,42567210,2925357669.5384617,2609321250,2611704112,87977876,45791480,197977492,0,380,80687197.57998766,0.084,0.079,0.086,4313.204,4617.972,80687197.57998766,499318.2600123403,42567210.17696562,328631836,291294207.5041585,49394527.86183504,13579157.95503114,961270884.763723,744144232.4571321,745166473.4583241,163001941.94405562,44811221.251602754,116779003,93244015,5912000,15221215,2130273,194000,77500,1084485058.8,140471793.58398652,380,11224,1479,618,111,97,0,17,0,0.007,2.758,0.084,0.874,0.016,0.005,0.005,0.015,0.003
2010,Summit,181952.04172876303,192856,0,99280,192856,223645,5980328,19629.98211446741,3355,3296,2547,144,334,320,4,0,1826,9348670,466946057,33866002,127523070,750004,15980336,0,0,17394530,610449100,493890350,499898750,59049918,9348670,44778112,0,224,20332121.19423226,0.104,0.071,0.114,5726.824,4750.787,20332121.19423226,1051748.0557677415,17394530.32324511,75397066,59592374.923358575,8995810.44034584,13151594.260474235,196654837.2470833,119043776.18314525,121478302.91722192,29686174.453141272,43400261.05956497,42704966,20359667,1558739,12217210,7902597,48000,0,248810317.79999998,57401950.06670887,224,1518,408,277,308,25,0,0,1,0.043,3.331,0.103,0.765,0.015,0.055,0.026,0.028,0
2010,Thornton,132004.06074368436,116740,0,90050,116740,128450,4089408,11776.668680765357,1355,1354,999,91,59,229,7,3,759,4204390,143933246,22997307,24672512,0,9894373,0,3984430,4512715,178865502.30769232,116942320,118090812,47934602,4204390,5667908,0,121,7906866.975841674,0.113,0.112,0.126,3625.297,3348.112,7906866.975841674,630334.9841583257,4512714.561782189,25330723,21178926.344750162,1133673.6885535219,10373053.900811862,69890456.93767552,29370266.267914005,29740984.332295183,3741123.1722266222,34231077.872679144,8141929,4821770,888000,2366169,17490,36000,12500,83591385.89999999,14891958.05388122,121,758,227,152,1,20,0,3,0,0.014,4.421,0.113,0.805,0.024,0.129,0.055,0.025,0.022
2010,Tinley Park,237839.01874087358,223735,0,159120,223735,279810,19090576,23377.040006426734,20334,15282,18869,47,417,695,5,0,16069,7145340,3857939870,128993262,885917579,0,90489224,0,0,104816182,4836218607.076923,4364960910,4436287533,40057174,6121610,334828370,1023730,747,128596667.39145914,0.091,0.082,0.115,4879.441,5583.645,128596667.39145914,5302414.188540858,104816182.30761756,540922690,436836831.24296445,73381543.11955684,8844155.051627662,1441561543.1017826,1131766058.736495,1162312944.971329,242159092.29453757,29185711.670371283,292356478,190796206,14701759,52722953,33489267,388000,258293,1785044877,345893401.61513793,747,14569,3691,1731,1495,196,1,36,0,0.033,2.659,0.089,0.798,0.001,0.027,0.019,0.022,0
2010,University Park,1602160.3846153845,454390,35000,161420,454390,1895130,5464861.538461538,31459.333333333332,4,4,4,0,0,0,0,0,1,0,6272702,0,18182,0,0,0,0,1818,6408641.538461538,943780,6408642,0,0,0,0,0,356222.59,0.134,0.133,0.137,13664.025,8200.51,356222.59,0,1818.1818181818182,804810,791216.066282042,0,0,2611013.018730738,266587.0372993468,2611013.018730738,0,0,6000,6000,0,0,0,0,0,2655873,6000,0,1,0,0,0,0,0,0,0,0.004,5.558,0.136,0.979,0,0,0,0,0
2010,Westchester,251352.97915609367,254415,0,213488,254415,285350,20557204,26279.96975088968,8488,8214,7308,22,276,0,0,0,6069,0,1712931242,0,420642003,0,0,0,0,42064200,2133484087.0769231,1920014590,1920015013,6280784,0,201399880,0,811,41632760.49,0.063,0.059,0.064,4889.875,4128.999,41632760.49,0,42064200.303030305,244500521,202445226.07442564,50349973.46283611,1570196.390810537,668069246.0456046,494822607.03350884,494822607.03350884,166154912.42735916,5181648.089674772,138811861,69564506,7883400,45629825,15542629,92000,99501,806851719.3,138811861,811,5392,2031,987,676,46,0,17,0,0.004,1.951,0.062,0.803,0,0,0,0.02,0
2010,Western Springs,474665.7283539083,462395,0,362190,462395,595670,9736828,51924.75988467875,5446,5203,4862,3,91,0,0,0,4064,0,2305853889,0,279125233,0,0,0,0,27912523,2585029556.6153846,2521466340,2523323425,195380,0,40018632,0,223,45482990.93,0.058,0.058,0.062,7484.892,9141.851,45482990.93,0,27912523.333333336,264590770,236673204.3034971,10004659.700647322,48845.118425936096,781021574.2015405,739956050.4355792,740752739.4126363,33015377.01213616,161188.8908055891,92111327,54308107,3989200,18858415,14928105,20000,7500,873149541,92111327,223,3629,1031,266,435,10,0,2,0,0.004,1.759,0.058,0.892,0,0,0,0.011,0
